prompt,response,atoms,hallucinated atoms
| He endeared himself to audiences of all ages.	True |
| Weldon has entertained many with his performances.	True |
| Weldon has inspired many with his performances.	True |
| Weldon continues to be a beloved figure.	True |
| Weldon is in the world of entertainment.	True |
","| Weldon transitioned to film. |
"
Tell me a bio of Steve Cummins,Steve Cummins,"| The statement is expressing an apology.	False |
| The speaker could not find specific information.	False |
| The search was for a person named Steve Cummins.	True |
| You have other details.	True |
| You have context about him.	True |
| I may be able to provide more assistance.	True |
","| The statement is expressing an apology. |
| The speaker could not find specific information. |
"
Tell me a bio of Pallavi Joshi,Pallavi Joshi,"| Pallavi Joshi is Indian.	True |
| Pallavi Joshi is an actress.	True |
| Pallavi Joshi is a producer.	True |
| Pallavi Joshi is a television presenter.	False |
| She has appeared in numerous Hindi films.	True |
| She has appeared in numerous Marathi films.	True |
| She has appeared in television shows.	True |
| Pallavi is known for her versatile acting skills.	True |
| Pallavi has received critical acclaim for her performances.	True |
| She has produced films.	True |
| She has produced documentaries.	True |
| The films she produced were successful.	True |
| The documentaries she produced were successful.	True |
| Pallavi Joshi is a figure in the Indian entertainment industry.	True |
| Pallavi Joshi is respected in the Indian entertainment industry.	True |
| Pallavi Joshi impresses audiences with her work.	True |
| Pallavi Joshi continues to impress audiences with her work.	True |
","| Pallavi Joshi is a television presenter. |
"
Tell me a bio of Sofiane Feghouli,Sofiane Feghouli,"| Sofiane Feghouli is a professional footballer.	True |
| Sofiane Feghouli is from Algeria.	True |
| Sofiane Feghouli was born on December 26, 1989.	True |
| He primarily plays as a midfielder.	False |
| He is known for his technical skills.	True |
| He is known for his vision.	False |
| He is known for his versatility on the field.	True |
| Feghouli began his career at Grenoble.	True |
| Feghouli moved to Valencia in 2010.	True |
| Feghouli spent several successful seasons at Valencia.	True |
| He has represented the Algerian national team.	True |
| He has represented the Algerian national team in various international competitions.	True |
| He showcased his talent on the world stage.	True |
| Feghouli joined West Ham United.	True |
| Feghouli joined West Ham United in the English Premier League.	True |
| Feghouli joined West Ham United in 2016.	True |
| Feghouli moved to Galatasaray.	True |
| Feghouli moved to Galatasaray in Turkey.	True |
| Feghouli moved to Galatasaray after being with West Ham United in the English Premier League.	True |
| Feghouli has experience.	True |
| Feghouli has talent.	True |
| Feghouli is a key player.	True |
| Feghouli is a key player for his club.	True |
| Feghouli is a key player for his country.	True |
| Feghouli continues to be a key player for both club and country.	True |
","| He primarily plays as a midfielder. |
| He is known for his vision. |
"
Tell me a bio of Theophilus Annorbaah,Theophilus Annorbaah,"| The information search was conducted.	True |
| The search was for a person named Theophilus Annorbaah.	True |
| No information was found on Theophilus Annorbaah.	False |
| It's possible.	True |
| The name may be misspelled.	False |
| The name may not be widely known.	True |
| You can ask questions.	True |
| You can ask for assistance.	True |
| You can ask for help with something else.	False |
| You are encouraged to feel free to ask.	True |
","| No information was found on Theophilus Annorbaah. |
| The name may be misspelled. |
| You can ask for help with something else. |
"
Tell me a bio of Bhuma Nagi Reddy,Bhuma Nagi Reddy,"| Bhuma Nagi Reddy was an Indian politician.	True |
| Bhuma Nagi Reddy was a member of the Telugu Desam Party (TDP).	True |
| Bhuma Nagi Reddy was a prominent figure in Indian politics.	True |
| He was born on January 8, 1964.	True |
| He was born in Allagadda.	False |
| He was born in Andhra Pradesh.	True |
| Reddy served as a Member of the Legislative Assembly multiple times.	True |
| Reddy held various ministerial positions.	False |
| Reddy held ministerial positions in the Andhra Pradesh government.	False |
| Bhuma Nagi Reddy was known for his strong leadership.	True |
| Bhuma Nagi Reddy was known for his dedication to public service.	True |
| Bhuma Nagi Reddy was a popular figure.	True |
| Bhuma Nagi Reddy was in Andhra Pradesh politics.	True |
| He was known for his efforts.	True |
| He was known for promoting development programs.	True |
| He was known for promoting welfare programs.	True |
| He was known for promoting development and welfare programs.	True |
| He promoted development and welfare programs in his constituency.	True |
| He promoted development and welfare programs beyond his constituency.	True |
| Bhuma Nagi Reddy passed away on March 12, 2017.	True |
| Bhuma Nagi Reddy's passing was tragic.	True |
| Bhuma Nagi Reddy left behind a legacy.	True |
| Bhuma Nagi Reddy's legacy includes service and commitment to the people of Andhra Pradesh.	True |
| He is remembered.	True |
| He is remembered for his contributions to the state.	True |
| He is remembered for his efforts to improve the lives of its citizens.	True |
| His contributions were to the state.	True |
| His efforts were to improve the lives of its citizens.	True |
","| He was born in Allagadda. |
| Reddy held various ministerial positions. |
| Reddy held ministerial positions in the Andhra Pradesh government. |
"
Tell me a bio of Charmion King,Charmion King,"| Charmion King was a Canadian.	True |
| Charmion King was an actress.	True |
| Charmion King was known for her work in film.	True |
| Charmion King was known for her work in television.	True |
| Charmion King was known for her work in theater.	True |
| She was born on July 25, 1925.	True |
| She was born in Toronto.	True |
| She was born in Ontario.	True |
| She was born in Canada.	True |
| King began her acting career in the 1950s.	True |
| King went on to have a successful career in the entertainment industry.	True |
| King went on to have a prolific career in the entertainment industry.	True |
| She appeared in numerous films.	True |
| She appeared in numerous television shows.	True |
| She appeared in ""Anne of Green Gables.""	True |
| She appeared in ""The Sweet Hereafter.""	False |
| She appeared in ""The Care Bears Movie."".	False |
| King was a respected stage actress.	True |
| King performed in various productions.	True |
| King performed in various productions in Canada.	True |
| King performed in various productions in the United States.	False |
| Charmion King received critical acclaim for her performances.	True |
| Charmion King was recognized with several awards.	False |
| Charmion King was recognized for her contributions to the arts.	True |
| Charmion King's contributions to the arts were recognized with awards.	True |
| Charmion King received critical acclaim throughout her career.	True |
| She was known for her versatility as an actress.	True |
| She was known for her ability to bring depth to her characters.	True |
| She was known for her ability to bring emotion to her characters.	True |
| Charmion King passed away on January 6, 2007.	True |
| Charmion King left behind a legacy of memorable performances.	True |
| Charmion King left behind a lasting impact on the Canadian entertainment industry.	True |
","| She appeared in ""The Sweet Hereafter."" |
| She appeared in ""The Care Bears Movie."". |
| King performed in various productions in the United States. |
| Charmion King was recognized with several awards. |
"
Tell me a bio of Andreea Marin,Andreea Marin,"| Andreea Marin is well-known.	True |
| Andreea Marin is Romanian.	True |
| Andreea Marin is a television presenter.	True |
| Andreea Marin is a journalist.	False |
| Andreea Marin is a philanthropist.	True |
| She was born on December 22, 1974.	True |
| She was born in Ploiești.	False |
| She was born in Romania.	True |
| Marin began her career.	True |
| Marin began her career in the media industry.	True |
| Marin began her career as a radio host.	False |
| Marin transitioned to television.	True |
| Marin transitioned from radio to television.	True |
| She gained popularity.	True |
| She gained popularity as the host of TV shows.	True |
| She gained popularity as the host of various TV shows.	True |
| She hosted talk shows.	False |
| She hosted reality shows.	False |
| She hosted entertainment programs.	True |
